state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
Pennsylvania,42107,Schuylkill County,48871,20727,70603,28144,0.692194383,0.293571095,0.398623288
Pennsylvania,42109,Snyder County,13983,4910,19140,9073,0.730564263,0.256530825,0.474033438
Pennsylvania,42111,Somerset County,31466,8654,40543,22812,0.776114249,0.213452384,0.562661865
Pennsylvania,42113,Sullivan County,2619,921,3595,1698,0.728511822,0.256189152,0.47232267
Pennsylvania,42115,Susquehanna County,15207,6236,21752,8971,0.699108128,0.286686282,0.412421846
Pennsylvania,42117,Tioga County,15742,4955,21075,10787,0.746951364,0.235112693,0.511838671
Pennsylvania,42119,Union County,12356,7475,20115,4881,0.614267959,0.371613224,0.242654735
Pennsylvania,42121,Venango County,18569,7585,26528,10984,0.699977382,0.285924306,0.414053076
Pennsylvania,42123,Warren County,14237,6066,20650,8171,0.689443099,0.293753027,0.395690073
Pennsylvania,42125,Washington County,72080,45088,118478,26992,0.608382991,0.380560104,0.227822887
Pennsylvania,42127,Wayne County,18637,9191,28089,9446,0.663498167,0.32720994,0.336288227
Pennsylvania,42129,Westmoreland County,130218,72129,205183,58089,0.634643221,0.351534971,0.28310825
Pennsylvania,42131,Wyoming County,9936,4704,14858,5232,0.66873065,0.316597119,0.352133531
Pennsylvania,42133,York County,146733,88114,238471,58619,0.615307522,0.369495662,0.24581186
Rhode Island,44001,Bristol County,9745,18050,28415,-8305,0.342952666,0.635227873,-0.292275207
Rhode Island,44003,Kent County,42001,49113,93093,-7112,0.451172483,0.527569205,-0.076396722
Rhode Island,44005,Newport County,15722,29486,46148,-13764,0.340686487,0.638944266,-0.298257779
Rhode Island,44007,Providence County,102551,165012,272667,-62461,0.376103452,0.605177744,-0.229074292
Rhode Island,44009,Washington County,29818,44549,76060,-14731,0.392032606,0.585708651,-0.193676045
South Carolina,45001,Abbeville County,8215,4101,12433,4114,0.660741575,0.329847985,0.33089359
South Carolina,45003,Aiken County,51589,32275,85185,19314,0.605611317,0.378881258,0.226730058
South Carolina,45005,Allendale County,835,2718,3593,-1883,0.232396326,0.756470916,-0.524074589
South Carolina,45007,Anderson County,67565,27169,96093,40396,0.703120935,0.282736516,0.420384419
South Carolina,45009,Bamberg County,2417,4010,6482,-1593,0.372878741,0.618636223,-0.245757482
South Carolina,45011,Barnwell County,5492,4720,10321,772,0.532118981,0.457320027,0.074798954
South Carolina,45013,Beaufort County,53194,43419,97835,9775,0.543711351,0.443798232,0.099913119
South Carolina,45015,Berkeley County,57397,45223,104458,12174,0.54947443,0.432929981,0.116544448
South Carolina,45017,Calhoun County,4305,3905,8291,400,0.519237728,0.470992643,0.048245085
South Carolina,45019,Charleston County,93297,121485,218857,-28188,0.426292054,0.555088482,-0.128796429
South Carolina,45021,Cherokee County,18043,6983,25270,11060,0.714008706,0.276335576,0.43767313
South Carolina,45023,Chester County,8660,6941,15757,1719,0.549597005,0.440502634,0.109094371
South Carolina,45025,Chesterfield County,11297,7431,18876,3866,0.598484848,0.393674507,0.204810341
South Carolina,45027,Clarendon County,8361,8250,16733,111,0.499671308,0.49303771,0.006633598
South Carolina,45029,Colleton County,10440,8602,19283,1838,0.541409532,0.446092413,0.095317119
South Carolina,45031,Darlington County,16832,15220,32417,1612,0.519233735,0.46950674,0.049726995
South Carolina,45033,Dillon County,6582,6436,13101,146,0.502404397,0.491260209,0.011144187
South Carolina,45035,Dorchester County,41913,33824,77278,8089,0.542366521,0.437692487,0.104674034
South Carolina,45037,Edgefield County,8184,4953,13304,3231,0.615153337,0.372294047,0.24285929
South Carolina,45039,Fairfield County,4625,7382,12136,-2757,0.381097561,0.608272907,-0.227175346
South Carolina,45041,Florence County,32615,31153,64510,1462,0.50558053,0.482917377,0.022663153
South Carolina,45043,Georgetown County,20487,15822,36668,4665,0.558716047,0.4314934,0.127222646
South Carolina,45045,Greenville County,150021,103030,258155,46991,0.581127617,0.399101315,0.182026302
South Carolina,45047,Greenwood County,19431,12145,32006,7286,0.607104918,0.379460101,0.227644817
South Carolina,45049,Hampton County,3906,5323,9305,-1417,0.419774315,0.572058033,-0.152283718
South Carolina,45051,Horry County,118821,59180,179744,59641,0.661056836,0.329246039,0.331810798
South Carolina,45053,Jasper County,7078,7185,14394,-107,0.491732666,0.499166319,-0.007433653
South Carolina,45055,Kershaw County,20471,12699,33629,7772,0.60873056,0.377620506,0.231110054
South Carolina,45057,Lancaster County,30312,18937,49868,11375,0.60784471,0.37974252,0.22810219
South Carolina,45059,Laurens County,20004,10159,30488,9845,0.656127001,0.333213067,0.322913933
South Carolina,45061,Lee County,3008,5329,8431,-2321,0.356778555,0.632072115,-0.275293559
South Carolina,45063,Lexington County,92817,49301,144568,43516,0.642030048,0.34102291,0.301007139
South Carolina,45065,McCormick County,2958,2687,5697,271,0.519220642,0.471651747,0.047568896
South Carolina,45067,Marion County,5711,8872,14704,-3161,0.388397715,0.603373232,-0.214975517
South Carolina,45069,Marlboro County,5044,6290,11446,-1246,0.440677966,0.549536956,-0.10885899
South Carolina,45071,Newberry County,11443,6958,18631,4485,0.614191401,0.373463582,0.240727819
South Carolina,45073,Oconee County,29698,10414,40668,19284,0.730254746,0.256073571,0.474181174
South Carolina,45075,Orangeburg County,13603,27295,41205,-13692,0.330129839,0.662419609,-0.332289771
South Carolina,45077,Pickens County,42907,13645,57546,29262,0.745612206,0.237114656,0.50849755
South Carolina,45079,Richland County,58313,132570,193822,-74257,0.30085852,0.683978083,-0.383119563
South Carolina,45081,Saluda County,6210,2963,9274,3247,0.669613975,0.319495363,0.350118611
South Carolina,45083,Spartanburg County,93560,52926,148655,40634,0.629376745,0.356032424,0.273344321
South Carolina,45085,Sumter County,21000,27379,48920,-6379,0.429272281,0.559668847,-0.130396566
South Carolina,45087,Union County,8183,4935,13257,3248,0.617258807,0.372256167,0.24500264
South Carolina,45089,Williamsburg County,5532,10289,15985,-4757,0.346074445,0.643665937,-0.297591492
South Carolina,45091,York County,82727,59008,144050,23719,0.574293648,0.409635543,0.164658105
South Dakota,46003,Aurora County,1052,317,1405,735,0.748754448,0.225622776,0.523131673
South Dakota,46005,Beadle County,4808,2107,7081,2701,0.679000141,0.297556842,0.381443299
South Dakota,46007,Bennett County,694,466,1183,228,0.586644125,0.393913779,0.192730347
South Dakota,46009,Bon Homme County,2235,721,3001,1514,0.744751749,0.240253249,0.5044985
South Dakota,46011,Brookings County,8000,6110,14567,1890,0.549186517,0.419441203,0.129745315
South Dakota,46013,Brown County,10580,6538,17547,4042,0.602952072,0.372599305,0.230352767
South Dakota,46015,Brule County,1750,673,2490,1077,0.702811245,0.270281124,0.43253012
South Dakota,46017,Buffalo County,183,352,549,-169,0.333333333,0.641165756,-0.307832423
South Dakota,46019,Butte County,3731,939,4802,2792,0.77696793,0.195543524,0.581424406
South Dakota,46021,Campbell County,747,117,873,630,0.855670103,0.134020619,0.721649485
South Dakota,46023,Charles Mix County,2552,1177,3783,1375,0.674596881,0.311128734,0.363468147
South Dakota,46025,Clark County,1373,437,1850,936,0.742162162,0.236216216,0.505945946
South Dakota,46027,Clay County,2456,3083,5698,-627,0.431028431,0.541067041,-0.11003861
South Dakota,46029,Codington County,8958,3837,13161,5121,0.680647367,0.291543196,0.389104171
South Dakota,46031,Corson County,647,622,1283,25,0.504286828,0.484801247,0.019485581
South Dakota,46033,Custer County,3852,1522,5494,2330,0.701128504,0.277029487,0.424099017
South Dakota,46035,Davison County,5613,2648,8454,2965,0.663946061,0.313224509,0.350721552
South Dakota,46037,Day County,1869,1052,2964,817,0.630566802,0.354925776,0.275641026
South Dakota,46039,Deuel County,1699,609,2350,1090,0.722978723,0.259148936,0.463829787
South Dakota,46041,Dewey County,790,1131,1966,-341,0.401831129,0.575279756,-0.173448627
South Dakota,46043,Douglas County,1468,216,1707,1252,0.859988284,0.126537786,0.733450498
South Dakota,46045,Edmunds County,1538,417,1985,1121,0.774811083,0.210075567,0.564735516
South Dakota,46047,Fall River County,2878,1053,4042,1825,0.712023751,0.260514597,0.451509154
South Dakota,46049,Faulk County,964,198,1182,766,0.815566836,0.16751269,0.648054146
South Dakota,46051,Grant County,2618,1056,3745,1562,0.699065421,0.281975968,0.417089453
South Dakota,46053,Gregory County,1771,455,2258,1316,0.784322409,0.201505757,0.582816652
South Dakota,46055,Haakon County,1026,105,1137,921,0.90237467,0.092348285,0.810026385
South Dakota,46057,Hamlin County,2372,647,3083,1725,0.769380474,0.209860525,0.559519948
South Dakota,46059,Hand County,1433,373,1836,1060,0.780501089,0.203159041,0.577342048
South Dakota,46061,Hanson County,1793,557,2388,1236,0.750837521,0.233249581,0.51758794
South Dakota,46063,Harding County,748,49,813,699,0.9200492,0.060270603,0.859778598
South Dakota,46065,Hughes County,5522,2953,8723,2569,0.633039092,0.338530322,0.29450877
South Dakota,46067,Hutchinson County,2944,762,3767,2182,0.781523759,0.202282984,0.579240775
South Dakota,46069,Hyde County,564,136,710,428,0.794366197,0.191549296,0.602816901
South Dakota,46071,Jackson County,738,359,1115,379,0.661883408,0.321973094,0.339910314
South Dakota,46073,Jerauld County,721,270,1006,451,0.716699801,0.268389662,0.448310139
South Dakota,46075,Jones County,498,90,599,408,0.831385643,0.150250417,0.681135225
South Dakota,46077,Kingsbury County,1904,819,2779,1085,0.685138539,0.294710327,0.390428212
South Dakota,46079,Lake County,3681,2068,5873,1613,0.626766559,0.352119871,0.274646688
South Dakota,46081,Lawrence County,8753,4537,13828,4216,0.632991033,0.328102401,0.304888632
South Dakota,46083,Lincoln County,19617,11981,32396,7636,0.605537721,0.369829609,0.235708112
South Dakota,46085,Lyman County,1042,525,1597,517,0.652473388,0.32874139,0.323731997
South Dakota,46087,McCook County,2068,769,2900,1299,0.713103448,0.265172414,0.447931034
South Dakota,46089,McPherson County,1075,222,1324,853,0.811933535,0.167673716,0.644259819
South Dakota,46091,Marshall County,1287,858,2178,429,0.590909091,0.393939394,0.196969697
South Dakota,46093,Meade County,9875,3285,13670,6590,0.722384784,0.240307242,0.482077542
South Dakota,46095,Mellette County,449,298,769,151,0.583875163,0.387516255,0.196358908
South Dakota,46097,Miner County,787,320,1138,467,0.691564148,0.281195079,0.410369069
South Dakota,46099,Minnehaha County,49249,40482,92326,8767,0.533425037,0.438468037,0.094957
South Dakota,46101,Moody County,1951,1179,3206,772,0.608546475,0.367747973,0.240798503
South Dakota,46102,Oglala Lakota County,297,2829,3200,-2532,0.0928125,0.8840625,-0.79125
South Dakota,46103,Pennington County,35063,20606,57518,14457,0.609600473,0.358253069,0.251347404
South Dakota,46105,Perkins County,1401,239,1669,1162,0.839424805,0.143199521,0.696225285
South Dakota,46107,Potter County,1139,227,1380,912,0.825362319,0.164492754,0.660869565
South Dakota,46109,Roberts County,2404,1828,4307,576,0.558161133,0.424425354,0.133735779
South Dakota,46111,Sanborn County,905,257,1185,648,0.76371308,0.216877637,0.546835443
South Dakota,46115,Spink County,2104,998,3163,1106,0.665191274,0.315523237,0.349668037
South Dakota,46117,Stanley County,1203,421,1652,782,0.728208232,0.254842615,0.473365617
South Dakota,46119,Sully County,726,185,930,541,0.780645161,0.198924731,0.58172043
South Dakota,46121,Todd County,532,1963,2539,-1431,0.209531312,0.773139031,-0.56360772
South Dakota,46123,Tripp County,2161,495,2696,1666,0.801557864,0.183605341,0.617952522
South Dakota,46125,Turner County,3290,1139,4548,2151,0.723394899,0.250439754,0.472955145
South Dakota,46127,Union County,5944,2725,8855,3219,0.671259176,0.307735743,0.363523433
South Dakota,46129,Walworth County,1966,565,2580,1401,0.762015504,0.218992248,0.543023256
South Dakota,46135,Yankton County,6581,4016,10900,2565,0.603761468,0.368440367,0.235321101
South Dakota,46137,Ziebach County,404,481,906,-77,0.445916115,0.530905077,-0.084988962
Tennessee,47001,Anderson County,23184,11741,35570,11443,0.651785212,0.330081529,0.321703683
Tennessee,47003,Bedford County,14354,4453,19088,9901,0.75199078,0.23328793,0.51870285
Tennessee,47005,Benton County,5668,1529,7260,4139,0.780716253,0.210606061,0.570110193
Tennessee,47007,Bledsoe County,4725,971,5758,3754,0.82059743,0.168634943,0.651962487
Tennessee,47009,Blount County,47369,17932,66609,29437,0.711150145,0.269212869,0.441937276
Tennessee,47011,Bradley County,35204,9851,45865,25353,0.767556961,0.214782514,0.552774447
Tennessee,47013,Campbell County,12331,2441,14933,9890,0.825755039,0.16346347,0.662291569
Tennessee,47015,Cannon County,5190,1261,6557,3929,0.791520512,0.192313558,0.599206954
Tennessee,47017,Carroll County,9205,2559,11905,6646,0.773204536,0.214951701,0.558252835
Tennessee,47019,Carter County,19584,4529,24492,15055,0.799608035,0.184917524,0.614690511
Tennessee,47021,Cheatham County,14438,5514,20260,8924,0.712635735,0.272161895,0.44047384
Tennessee,47023,Chester County,5952,1412,7584,4540,0.784810127,0.186181435,0.598628692
Tennessee,47025,Claiborne County,10604,2202,12945,8402,0.819157976,0.170104287,0.649053689
Tennessee,47027,Clay County,2733,735,3506,1998,0.779520821,0.209640616,0.569880205
Tennessee,47029,Cocke County,12162,2533,14859,9629,0.818493842,0.170469076,0.648024766
Tennessee,47031,Coffee County,17883,5705,24282,12178,0.73647146,0.234947698,0.501523762
Tennessee,47033,Crockett County,4673,1382,6114,3291,0.764311416,0.2260386,0.538272816
Tennessee,47035,Cumberland County,25168,6728,32279,18440,0.779701973,0.208432727,0.571269246
Tennessee,47037,Davidson County,100218,199703,309658,-99485,0.32364092,0.644914712,-0.321273792
Tennessee,47039,Decatur County,4229,904,5241,3325,0.806907079,0.172486167,0.634420912
Tennessee,47041,DeKalb County,6672,1750,8513,4922,0.783742511,0.205567955,0.578174557
Tennessee,47043,Dickson County,17643,6106,24323,11537,0.725362825,0.251038112,0.474324713
Tennessee,47045,Dyer County,11768,3158,15079,8610,0.780423105,0.209430334,0.570992771
Tennessee,47047,Fayette County,15690,7027,22984,8663,0.682648799,0.305734424,0.376914375
Tennessee,47049,Fentress County,7441,1214,8729,6227,0.85244587,0.139076641,0.713369229
Tennessee,47051,Franklin County,13987,4864,19132,9123,0.731078821,0.254233745,0.476845076
Tennessee,47053,Gibson County,16259,5771,22335,10488,0.7279606,0.258383703,0.469576897
Tennessee,47055,Giles County,9784,3298,13203,6486,0.741043702,0.249791714,0.491251988
Tennessee,47057,Grainger County,8565,1467,10134,7098,0.84517466,0.144760213,0.700414446
Tennessee,47059,Greene County,22259,5199,28087,17060,0.792501869,0.185103429,0.607398441
Tennessee,47061,Grundy County,4802,988,5855,3814,0.820153715,0.168744663,0.651409052
Tennessee,47063,Hamblen County,18811,5500,24631,13311,0.763712395,0.223295847,0.540416548
Tennessee,47065,Hamilton County,92108,75522,171113,16586,0.538287564,0.441357466,0.096930099
Tennessee,47067,Hancock County,2372,362,2744,2010,0.864431487,0.131924198,0.732507289
Tennessee,47069,Hardeman County,5760,4180,10063,1580,0.572393918,0.415383087,0.157010832
Tennessee,47071,Hardin County,9559,1775,11538,7784,0.828479806,0.153839487,0.674640319
Tennessee,47073,Hawkins County,20405,4083,24824,16322,0.821986787,0.164477925,0.657508862
Tennessee,47075,Haywood County,3343,4012,7439,-669,0.449388359,0.539319801,-0.089931442
Tennessee,47077,Henderson County,9797,2092,12020,7705,0.815058236,0.174043261,0.641014975
Tennessee,47079,Henry County,11239,3548,15047,7691,0.746926298,0.235794511,0.511131787
Tennessee,47081,Hickman County,7577,2130,9832,5447,0.770646867,0.216639544,0.554007323
Tennessee,47083,Houston County,2718,871,3686,1847,0.737384699,0.236299512,0.501085187
Tennessee,47085,Humphreys County,6120,2017,8236,4103,0.743079165,0.244900437,0.498178728
Tennessee,47087,Jackson County,4118,1135,5323,2983,0.773623896,0.213225625,0.560398272
Tennessee,47089,Jefferson County,18651,4654,23616,13997,0.789761179,0.197069783,0.592691396
Tennessee,47091,Johnson County,6468,1246,7801,5222,0.829124471,0.159723112,0.669401359
Tennessee,47093,Knox County,124540,91422,220556,33118,0.56466385,0.414506973,0.150156876
Tennessee,47095,Lake County,1492,526,2034,966,0.73352999,0.258603736,0.474926254
Tennessee,47097,Lauderdale County,5674,3193,8965,2481,0.632905745,0.356162856,0.276742889
Tennessee,47099,Lawrence County,15334,3195,18718,12139,0.819211454,0.170691313,0.648520141
Tennessee,47101,Lewis County,4474,1072,5609,3402,0.797646639,0.191121412,0.606525227
Tennessee,47103,Lincoln County,12281,2919,15608,9362,0.786840082,0.187019477,0.599820605
Tennessee,47105,Loudon County,21713,6948,29347,14765,0.739871196,0.236753331,0.503117866
Tennessee,47107,McMinn County,18198,4361,22844,13837,0.796620557,0.19090352,0.605717037
Tennessee,47109,McNairy County,9093,1943,11275,7150,0.806474501,0.17232816,0.634146341
Tennessee,47111,Macon County,8096,1307,9487,6789,0.853378307,0.137767471,0.715610836
Tennessee,47113,Madison County,23943,18390,42950,5553,0.557462165,0.428172293,0.129289872
Tennessee,47115,Marion County,9911,3177,13256,6734,0.747661436,0.239665057,0.507996379
Tennessee,47117,Marshall County,11043,3605,14878,7438,0.74223686,0.242304073,0.499932787
Tennessee,47119,Maury County,31464,14418,46657,17046,0.674368262,0.309021154,0.365347108
Tennessee,47121,Meigs County,4467,1008,5532,3459,0.807483731,0.182212581,0.62527115
Tennessee,47123,Monroe County,16783,3764,20797,13019,0.806991393,0.180987642,0.626003751
Tennessee,47125,Montgomery County,42187,32472,76758,9715,0.549610464,0.423043852,0.126566612
Tennessee,47127,Moore County,2888,573,3539,2315,0.816049732,0.161910144,0.654139587
Tennessee,47129,Morgan County,6930,1167,8228,5763,0.842245989,0.141832766,0.700413223
Tennessee,47131,Obion County,10790,2589,13521,8201,0.798017898,0.19147992,0.606537978
Tennessee,47133,Overton County,7918,2033,10037,5885,0.78888114,0.202550563,0.586330577
Tennessee,47135,Perry County,2775,615,3428,2160,0.809509918,0.179404901,0.630105018
Tennessee,47137,Pickett County,2381,525,2931,1856,0.812350734,0.179119754,0.633230979
Tennessee,47139,Polk County,6792,1492,8360,5300,0.812440191,0.1784689,0.633971292
Tennessee,47141,Putnam County,23759,9185,33593,14574,0.707260441,0.273420058,0.433840383
Tennessee,47143,Rhea County,11050,2369,13637,8681,0.81029552,0.17371856,0.63657696
Tennessee,47145,Roane County,19230,6043,25917,13187,0.741984026,0.233167419,0.508816607
Tennessee,47147,Robertson County,24536,8692,33717,15844,0.727704126,0.257792805,0.469911321
Tennessee,47149,Rutherford County,81480,59341,143878,22139,0.566313126,0.412439706,0.153873421
Tennessee,47151,Scott County,8004,986,9052,7018,0.884224481,0.108926204,0.775298277
Tennessee,47153,Sequatchie County,5855,1298,7252,4557,0.807363486,0.178985108,0.628378378
Tennessee,47155,Sevier County,33783,8721,43535,25062,0.775996325,0.20032158,0.575674744
Tennessee,47157,Shelby County,129815,246105,382055,-116290,0.339780922,0.644161181,-0.304380259
Tennessee,47159,Smith County,7136,1802,9051,5334,0.788421169,0.199094023,0.589327146
Tennessee,47161,Stewart County,4950,1232,6296,3718,0.786213469,0.195679797,0.590533672
Tennessee,47163,Sullivan County,55860,17272,74357,38588,0.751240636,0.232284788,0.518955848
Tennessee,47165,Sumner County,63454,27680,92630,35774,0.685026449,0.298823275,0.386203174
Tennessee,47167,Tipton County,20070,6837,27308,13233,0.734949465,0.250366193,0.484583272
Tennessee,47169,Trousdale County,2936,1012,3998,1924,0.734367184,0.253126563,0.48124062
Tennessee,47171,Unicoi County,6599,1615,8307,4984,0.794390273,0.194414349,0.599975924
Tennessee,47173,Union County,6803,1249,8123,5554,0.837498461,0.153760926,0.683737535
Tennessee,47175,Van Buren County,2342,544,2921,1798,0.801780212,0.18623759,0.615542622
Tennessee,47177,Warren County,11850,3924,16009,7926,0.740208633,0.245112124,0.495096508
Tennessee,47179,Washington County,40444,18638,60203,21806,0.671793764,0.309585901,0.362207863
Tennessee,47181,Wayne County,5795,820,6669,4975,0.868945869,0.122956965,0.745988904
Tennessee,47183,Weakley County,10396,3020,13735,7376,0.756898435,0.219876229,0.537022206
Tennessee,47185,White County,9606,2143,11895,7463,0.807566204,0.180159731,0.627406473
Tennessee,47187,Williamson County,86469,50161,139016,36308,0.622007539,0.360828969,0.261178569
Tennessee,47189,Wilson County,50296,22254,74330,28042,0.676658146,0.299394592,0.377263554
Texas,48001,Anderson County,15110,3955,19227,11155,0.785874031,0.205700317,0.580173714
Texas,48003,Andrews County,4943,850,5863,4093,0.843083746,0.144976974,0.698106771
Texas,48005,Angelina County,25076,9143,34574,15933,0.725284896,0.264447273,0.460837624
Texas,48007,Aransas County,9239,2916,12290,6323,0.75174939,0.23726607,0.51448332
Texas,48009,Archer County,4300,446,4796,3854,0.896580484,0.092994162,0.803586322
Texas,48011,Armstrong County,1035,75,1112,960,0.930755396,0.067446043,0.863309353
Texas,48013,Atascosa County,12039,5876,18118,6163,0.664477315,0.324318357,0.340158958
Texas,48015,Austin County,11447,2951,14554,8496,0.78651917,0.202762127,0.583757043
Texas,48017,Bailey County,1434,409,1860,1025,0.770967742,0.219892473,0.551075269
Texas,48019,Bandera County,10057,2505,12715,7552,0.790955564,0.197011404,0.59394416
Texas,48021,Bastrop County,20516,15474,36665,5042,0.559552707,0.422037365,0.137515342
Texas,48023,Baylor County,1494,183,1702,1311,0.877790834,0.107520564,0.77027027
Texas,48025,Bee County,6006,3288,9420,2718,0.637579618,0.349044586,0.288535032
Texas,48027,Bell County,67893,57014,127375,10879,0.533016683,0.447607458,0.085409225
Texas,48029,Bexar County,308618,448452,768952,-139834,0.401348849,0.583198951,-0.181850102
Texas,48031,Blanco County,5443,1911,7441,3532,0.731487703,0.25682032,0.474667383
Texas,48033,Borden County,397,16,416,381,0.954326923,0.038461538,0.915865385
Texas,48035,Bosque County,7469,1561,9126,5908,0.818430857,0.171049748,0.647381109
Texas,48037,Bowie County,27116,10747,38261,16369,0.70871122,0.280886542,0.427824678
Texas,48039,Brazoria County,90433,62228,154984,28205,0.583498942,0.401512414,0.181986528
Texas,48041,Brazos County,47530,35349,85061,12181,0.558775467,0.415572354,0.143203113
Texas,48043,Brewster County,2461,2258,4822,203,0.510369141,0.468270427,0.042098714
Texas,48045,Briscoe County,639,78,725,561,0.88137931,0.107586207,0.773793103
Texas,48047,Brooks County,998,1470,2484,-472,0.401771337,0.59178744,-0.190016103
Texas,48049,Brown County,13698,2107,15969,11591,0.857786962,0.13194314,0.725843822
Texas,48051,Burleson County,6743,1788,8609,4955,0.783250087,0.207689627,0.57556046
Texas,48053,Burnet County,18767,5639,24717,13128,0.759274993,0.228142574,0.531132419
Texas,48055,Caldwell County,8031,6672,14973,1359,0.536365458,0.445602084,0.090763374
Texas,48057,Calhoun County,5641,2148,7856,3493,0.718049898,0.273421589,0.44462831
Texas,48059,Callahan County,6012,734,6832,5278,0.879976581,0.107435597,0.772540984
Texas,48061,Cameron County,49032,64063,114174,-15031,0.429449787,0.561099725,-0.131649938
Texas,48063,Camp County,3626,1394,5060,2232,0.716600791,0.275494071,0.441106719
Texas,48065,Carson County,2779,297,3122,2482,0.890134529,0.095131326,0.795003203
Texas,48067,Cass County,11033,2795,13927,8238,0.792202197,0.200689309,0.591512889
Texas,48069,Castro County,1602,466,2083,1136,0.769083053,0.223715795,0.545367259
Texas,48071,Chambers County,17353,3997,21652,13356,0.801450212,0.184601884,0.616848328
Texas,48073,Cherokee County,15101,4210,19508,10891,0.77409268,0.215808899,0.558283781
Texas,48075,Childress County,1943,310,2279,1633,0.852566915,0.136024572,0.716542343
Texas,48077,Clay County,5069,614,5741,4455,0.882947222,0.106950009,0.775997213
Texas,48079,Cochran County,809,177,1000,632,0.809,0.177,0.632
Texas,48081,Coke County,1586,178,1779,1408,0.891512085,0.100056211,0.791455874
Texas,48083,Coleman County,3641,451,4124,3190,0.882880698,0.109359845,0.773520854
Texas,48085,Collin County,252318,230945,492216,21373,0.512616412,0.469194419,0.043421994
Texas,48087,Collingsworth County,1048,155,1218,893,0.860426929,0.1272578,0.73316913
Texas,48089,Colorado County,7472,2420,9975,5052,0.749072682,0.242606516,0.506466165
Texas,48091,Comal County,62740,24826,88863,37914,0.706030631,0.279373868,0.426656764
Texas,48093,Comanche County,5177,853,6086,4324,0.850640815,0.140157739,0.710483076
Texas,48095,Concho County,1058,197,1268,861,0.834384858,0.155362776,0.679022082
Texas,48097,Cooke County,15596,3210,18988,12386,0.821360859,0.169054139,0.65230672
Texas,48099,Coryell County,15438,7565,23490,7873,0.657215837,0.322051937,0.3351639
Texas,48101,Cottle County,540,113,662,427,0.81570997,0.170694864,0.645015106
Texas,48103,Crane County,1247,241,1503,1006,0.829673985,0.160345975,0.669328011
Texas,48105,Crockett County,1220,344,1574,876,0.775095299,0.218551461,0.556543837
Texas,48107,Crosby County,1396,527,1953,869,0.714797747,0.26984127,0.444956477
Texas,48109,Culberson County,415,438,864,-23,0.480324074,0.506944444,-0.02662037
Texas,48111,Dallam County,1389,197,1609,1192,0.863269111,0.122436296,0.740832815
Texas,48113,Dallas County,307076,598576,921638,-291500,0.333185047,0.649469748,-0.316284702
Texas,48115,Dawson County,2951,808,3789,2143,0.778833465,0.213248878,0.565584587
Texas,48117,Deaf Smith County,3294,1264,4610,2030,0.714533623,0.274186551,0.440347072
Texas,48119,Delta County,2162,403,2592,1759,0.834104938,0.155478395,0.678626543
Texas,48121,Denton County,222480,188695,417964,33785,0.532294647,0.451462327,0.08083232
Texas,48123,DeWitt County,6567,1494,8118,5073,0.808943089,0.184035477,0.624907613
Texas,48125,Dickens County,853,130,988,723,0.863360324,0.131578947,0.731781377
Texas,48127,Dimmit County,1384,2264,3666,-880,0.377523186,0.61756683,-0.240043644
Texas,48129,Donley County,1438,198,1648,1240,0.872572816,0.120145631,0.752427184
Texas,48131,Duval County,2443,2575,5053,-132,0.483475163,0.509598258,-0.026123095
Texas,48133,Eastland County,7237,983,8292,6254,0.872768934,0.118547998,0.754220936
Texas,48135,Ector County,32697,11367,44581,21330,0.733429039,0.254974092,0.478454947
Texas,48137,Edwards County,893,168,1066,725,0.837711069,0.157598499,0.68011257
Texas,48139,Ellis County,56717,27565,85493,29152,0.66341104,0.322424058,0.340986981
Texas,48141,El Paso County,84331,178126,267215,-93795,0.315592313,0.6666018,-0.351009487
Texas,48143,Erath County,13684,2916,16853,10768,0.811962262,0.173025574,0.638936688
Texas,48145,Falls County,4177,1899,6133,2278,0.681069623,0.309636393,0.37143323
Texas,48147,Fannin County,12171,2655,15004,9516,0.811183684,0.176952813,0.634230872
Texas,48149,Fayette County,10171,2661,12941,7510,0.785951627,0.205625531,0.580326095
Texas,48151,Fisher County,1448,352,1826,1096,0.792990142,0.192771084,0.600219058
Texas,48153,Floyd County,1584,438,2039,1146,0.776851398,0.214811182,0.562040216
Texas,48155,Foard County,445,99,551,346,0.807622505,0.179673321,0.627949183
Texas,48157,Fort Bend County,157718,195552,357514,-37834,0.441151955,0.546977181,-0.105825226
Texas,48159,Franklin County,4161,804,5009,3357,0.830704731,0.16051108,0.670193651
Texas,48161,Freestone County,6991,1635,8711,5356,0.802548502,0.187693721,0.614854781
Texas,48163,Frio County,2823,2422,5279,401,0.534760371,0.458799015,0.075961356
Texas,48165,Gaines County,5355,576,5995,4779,0.89324437,0.096080067,0.797164304
Texas,48167,Galveston County,93911,58842,155060,35069,0.605642977,0.379478911,0.226164066
Texas,48169,Garza County,1413,231,1653,1182,0.854809437,0.139745917,0.715063521
Texas,48171,Gillespie County,12514,3176,15846,9338,0.789726114,0.20042913,0.589296983
Texas,48173,Glasscock County,611,39,653,572,0.93568147,0.059724349,0.875957121
Texas,48175,Goliad County,3085,877,3988,2208,0.773570712,0.219909729,0.553660983
Texas,48177,Gonzales County,5627,1948,7647,3679,0.735844122,0.254740421,0.481103701
Texas,48179,Gray County,6840,829,7782,6011,0.878951426,0.106527885,0.772423542
